"pmid","seed","c","is_seed"
36095862,29623526,16,TRUE
36095862,33186775,39,TRUE
36095862,26333540,26,TRUE
36096783,32516624,37,TRUE
36096783,33033888,7,TRUE
36096783,27919275,6161,TRUE
36096783,26377409,428,TRUE
36096783,33072461,92,TRUE
36096812,33086866,26,TRUE
36096812,29753498,17,TRUE
36096812,35188551,25,TRUE
36096812,32315244,9,TRUE
36096812,33300956,245,TRUE
36097365,25275559,128,TRUE
36097365,31734276,25,TRUE
36097365,31595589,15,TRUE
36097365,24641531,282,TRUE
36097365,25068525,24,TRUE
36097637,33544403,11,TRUE
36097637,27955957,14,TRUE
36097637,35468458,3,TRUE
36097637,34933165,2,TRUE
36097637,32471133,17,TRUE
36097650,33782057,17486,TRUE
36097650,34153671,5,TRUE
36097650,35275607,8,TRUE
36097650,33430200,19,TRUE
36097650,34109306,35,TRUE
36098248,33782057,17486,TRUE
36098248,32833263,63,TRUE
36098248,29357983,23,TRUE
36098248,27733354,7277,TRUE
36098248,32303111,14,TRUE
36101810,24744824,395,TRUE
36101810,29475843,466,TRUE
36101810,22945569,1813,TRUE
36101810,21428767,126,TRUE
36101810,23423697,83,TRUE
36101848,26061376,2809,TRUE
36101848,33435405,28,TRUE
36101848,34800689,4,TRUE
36101848,34603580,3,TRUE
36101848,34804390,4,TRUE
36102163,33461352,2,TRUE
36102163,28342061,7,TRUE
36102163,28487006,25,TRUE
36102163,30382485,9,TRUE
36102163,27325329,14,TRUE
36102765,25833865,166,TRUE
36102765,25645169,68,TRUE
36102765,24749664,64,TRUE
36102765,21756843,42,TRUE
36102765,26249300,98,TRUE
36104064,31015224,30,TRUE
36104064,33856236,10,TRUE
36104064,33153451,36,TRUE
36104064,30037857,37,TRUE
36104064,24355895,12,TRUE
36104141,29397794,43,TRUE
36104141,32512833,53,TRUE
36104141,32292115,257,TRUE
36104141,29619605,6,TRUE
36104141,31924662,10,TRUE
36105195,30410587,1,TRUE
36105195,28535156,55,TRUE
36105195,33285515,141,TRUE
36105195,34324197,7,TRUE
36105195,34494280,4,TRUE
36106527,31344555,72,TRUE
36106527,23375419,664,TRUE
36106527,26903338,12306,TRUE
36106527,29936011,65,TRUE
36106527,31804299,129,TRUE
36107444,33766109,136,TRUE
36107444,33034686,69,TRUE
36107444,24368348,105,TRUE
36107444,33211135,506,TRUE
36107444,33356977,35,TRUE
36108737,33487557,19,TRUE
36108737,33369146,40,TRUE
36108737,32152146,42,TRUE
36108737,27927075,73,TRUE
36108737,35778955,4,TRUE
36108754,24503131,279,TRUE
36108754,31063097,11,TRUE
36108754,32851340,4,TRUE
36108754,22972295,2897,TRUE
36108754,20512057,197,TRUE
36109408,28970955,12,TRUE
36109408,31745679,19,TRUE
36109408,29123584,7,TRUE
36109408,27590617,34,TRUE
36109408,29652082,32,TRUE
36109594,34387550,14,TRUE
36109594,34639666,8,TRUE
36109594,28304259,4,TRUE
36109594,28663162,390,TRUE
36109594,32250277,15,TRUE
36110391,33115934,13,TRUE
36110391,32973116,14,TRUE
36110391,34601242,12,TRUE
36110391,33310595,27,TRUE
36110391,34880490,163,TRUE
36110966,32245016,642,TRUE
36110966,30470252,192,TRUE
36110966,33782057,17486,TRUE
36110966,33538338,34611,TRUE
36110966,30268469,50,TRUE
36113528,29420640,37,TRUE
36113528,34383799,4,TRUE
36113528,33040014,11,TRUE
36113528,26466396,5,TRUE
36113528,34755626,99,TRUE
36113583,31500954,32,TRUE
36113583,27524385,18,TRUE
36113583,26847514,12,TRUE
36113583,34190771,2,TRUE
36113583,35013784,1,TRUE
36113948,25888346,579,TRUE
36113948,24769449,5,TRUE
36113948,19966113,52,TRUE
36113948,34548827,8,TRUE
36113948,24053554,5,TRUE
36113966,30144838,20,TRUE
36113966,32660613,9,TRUE
36113966,22192137,99,TRUE
36113966,23900616,24,TRUE
36113966,20094848,23,TRUE
36115753,33758930,30,TRUE
36115753,34827418,7,TRUE
36115753,30602656,25,TRUE
36115753,35181270,4,TRUE
36115753,29179685,64,TRUE
36116576,25740916,65,TRUE
36116576,31772391,7,TRUE
36116576,29723593,27,TRUE
36116576,33100964,28,TRUE
36116576,29324797,13,TRUE
36116750,35082749,7,TRUE
36116750,31730494,64,TRUE
36116750,29643591,14,TRUE
36116750,29436740,82,TRUE
36116750,26350410,76,TRUE
36117876,32835086,43,TRUE
36117876,33181697,16,TRUE
36117876,32742969,9,TRUE
36117876,34021974,9,TRUE
36117876,33464224,7,TRUE
36118286,30166065,349,TRUE
36118286,33647707,24,TRUE
36118286,24618707,113,TRUE
36118286,34983262,7,TRUE
36118286,34739502,21,TRUE
36119210,34192610,445,TRUE
36119210,33513875,67,TRUE
36119210,33220289,71,TRUE
36119210,34057620,62,TRUE
36119210,32325026,4007,TRUE
36119372,23866910,71,TRUE
36119372,24462702,96,TRUE
36119372,30884680,28,TRUE
36119372,31176963,24,TRUE
36119372,21599466,15,TRUE
36119561,23093136,321,TRUE
36119561,27589695,27,TRUE
36119561,28620678,13,TRUE
36119561,23865647,16,TRUE
36119561,34775875,2,TRUE
36119678,26484656,34,TRUE
36119678,29018128,147,TRUE
36119678,35084107,16,TRUE
36119678,30878104,680,TRUE
36119678,34659090,17,TRUE
36119952,32187288,35,TRUE
36119952,32141624,235,TRUE
36119952,32191588,830,TRUE
36119952,32191691,185,TRUE
36119952,31950516,1499,TRUE
36120291,28856586,25,TRUE
36120291,23672224,3,TRUE
36120291,32581761,26,TRUE
36120291,23899885,60,TRUE
36120291,27535026,23,TRUE
36120373,31350813,14,TRUE
36120373,27660011,33,TRUE
36120373,33186845,15,TRUE
36120373,24320992,388,TRUE
36120373,33192523,20,TRUE
36122417,30199590,24,TRUE
36122417,20722806,186,TRUE
36122417,34246105,56,TRUE
36122417,31233309,19,TRUE
36122417,28196499,71,TRUE
36122500,21310794,1531,TRUE
36122500,20421043,357,TRUE
36122500,24510040,9,TRUE
36122500,30697610,80,TRUE
36122500,25799466,13,TRUE
36122878,22162791,2,TRUE
36122878,26253848,14,TRUE
36122878,20702859,118,TRUE
36122878,20585754,11,TRUE
36122878,30130660,31,TRUE
36124031,27546235,2686,TRUE
36124031,31588018,60,TRUE
36124031,31079938,629,TRUE
36124031,33538338,34611,TRUE
36124031,22056247,1400,TRUE
36124430,24719752,54,TRUE
36124430,20583092,61,TRUE
36124430,26717035,7,TRUE
36124430,23775875,67,TRUE
36124430,26667069,77,TRUE
36124901,21472095,34,TRUE
36124901,25959025,15,TRUE
36124901,20070328,23,TRUE
36124901,31318771,11,TRUE
36124901,25669758,19,TRUE
36126406,21899547,36,TRUE
36126406,23278898,9,TRUE
36126406,30342307,18,TRUE
36126406,24007865,42,TRUE
36126406,33450449,11,TRUE
36127988,33538894,43,TRUE
36127988,29935865,24,TRUE
36127988,33274207,26,TRUE
36127988,32552668,20,TRUE
36127988,29988120,125,TRUE
36129544,34039579,16,TRUE
36129544,30508385,6,TRUE
36129544,33782057,17486,TRUE
36129544,30604005,24,TRUE
36129544,24260548,15,TRUE
36129731,30025310,6,TRUE
36129731,25889846,62,TRUE
36129731,24470076,1218,TRUE
36129731,28402085,1754,TRUE
36129731,26251720,21,TRUE
36132218,28141959,22,TRUE
36132218,26057937,66,TRUE
36132218,28277138,38,TRUE
36132218,21339935,224,TRUE
36132218,31273783,15,TRUE
36135157,34069179,17,TRUE
36135157,29926490,507,TRUE
36135157,36011863,20,TRUE
36135157,31718636,28,TRUE
36135157,30907504,19,TRUE
36136103,23986716,126,TRUE
36136103,27712133,21,TRUE
36136103,21248789,856,TRUE
36136103,31393626,57,TRUE
36136103,27370788,28,TRUE
36137135,29311132,339,TRUE
36137135,31136850,63,TRUE
36137135,26794729,54,TRUE
36137135,21056263,54,TRUE
36137135,27223431,44,TRUE
36139059,29778553,5,TRUE
36139059,22324415,113,TRUE
36139059,27158530,92,TRUE
36139059,27552929,22,TRUE
36139059,33964880,27,TRUE
36139576,26331434,37,TRUE
36139576,20386063,119,TRUE
36139576,24376975,41,TRUE
36139576,31464026,119,TRUE
36139576,33369633,19,TRUE
36139945,24013629,35,TRUE
36139945,32145560,7,TRUE
36139945,23439232,1113,TRUE
36139945,22152928,34,TRUE
36139945,22980013,315,TRUE
36140430,26379270,466,TRUE
36140430,20538817,291,TRUE
36140430,32967685,5,TRUE
36140430,20338742,197,TRUE
36140430,29650949,134,TRUE
36140611,22993544,13,TRUE
36140611,25503183,16,TRUE
36140611,21775819,22,TRUE
36140611,24566531,45,TRUE
36140611,26263483,49,TRUE
36141210,29843662,442,TRUE
36141210,21627698,12,TRUE
36141210,22079938,102,TRUE
36141210,30035199,12,TRUE
36141210,32131745,7,TRUE
36141257,24833680,20,TRUE
36141257,21474806,47,TRUE
36141257,21967542,25,TRUE
36141257,25889480,29,TRUE
36141257,32917435,7,TRUE
36141394,32881601,28,TRUE
36141394,31209581,14,TRUE
36141394,26229580,14,TRUE
36141394,25383147,11,TRUE
36141394,21419547,25,TRUE
36141845,25173773,16,TRUE
36141845,31220294,8,TRUE
36141845,28003324,86,TRUE
36141845,29528527,53,TRUE
36141845,22987874,147,TRUE
36141907,24856792,94,TRUE
36141907,35078150,3,TRUE
36141907,31191092,20,TRUE
36141907,30943568,34,TRUE
36141907,33707988,37,TRUE
36142446,31708612,12,TRUE
36142446,32783325,5,TRUE
36142446,28766808,14,TRUE
36142446,27602321,10,TRUE
36142446,28131412,45,TRUE
36142570,22424762,48,TRUE
36142570,30100105,51,TRUE
36142570,32854853,11,TRUE
36142570,27080638,38,TRUE
36142570,22006280,11,TRUE
36142951,25133132,11,TRUE
36142951,22381488,51,TRUE
36142951,35000882,2,TRUE
36142951,33503126,5,TRUE
36142951,23935417,12,TRUE
36143089,30192700,5,TRUE
36143089,22134598,115,TRUE
36143089,26200514,40,TRUE
36143089,25885441,28,TRUE
36143089,31866468,27,TRUE
36143179,23183958,37,TRUE
36143179,21507031,19,TRUE
36143179,31068683,727,TRUE
36143179,23691226,14,TRUE
36143179,34953075,10,TRUE
36143190,34165068,7,TRUE
36143190,34995332,1,TRUE
36143190,30338524,37,TRUE
36143190,24976633,37,TRUE
36143190,30044019,3,TRUE
36143698,23177493,148,TRUE
36143698,34991166,3,TRUE
36143698,31735424,26,TRUE
36143698,34899122,10,TRUE
36143698,24587354,103,TRUE
36144228,31780788,20,TRUE
36144228,30212730,15,TRUE
36144228,29396365,36,TRUE
36144228,34724656,9,TRUE
36144228,32106276,17,TRUE
36144264,32798554,4,TRUE
36144264,31483682,17,TRUE
36144264,31434538,356,TRUE
36144264,23025763,48,TRUE
36144264,22776444,63,TRUE
36144272,29378754,78,TRUE
36144272,28722707,224,TRUE
36144272,27315229,6,TRUE
36144272,22788925,28,TRUE
36144272,30710885,26,TRUE
36145181,32448986,79,TRUE
36145181,20729270,135,TRUE
36145181,21307985,88,TRUE
36145181,20084363,7,TRUE
36145181,31901098,37,TRUE
36146546,35026305,18,TRUE
36146546,34911171,22,TRUE
36146546,34435337,59,TRUE
36146546,34604978,13,TRUE
36146546,34611326,938,TRUE
36146566,33605010,87,TRUE
36146566,32980199,261,TRUE
36146566,33643995,126,TRUE
36146566,35414006,28,TRUE
36146566,32988688,365,TRUE
36146672,34265229,277,TRUE
36146672,31643080,4838,TRUE
36146672,34834917,52,TRUE
36146672,34870392,132,TRUE
36146672,33785495,232,TRUE
36147052,21964947,18,TRUE
36147052,28215649,9,TRUE
36147052,28955589,2,TRUE
36147052,28879306,4,TRUE
36147052,20006153,39,TRUE
36147629,30364297,28,TRUE
36147629,22306024,64,TRUE
36147629,25915755,6,TRUE
36147629,32155145,17,TRUE
36147629,31805909,9,TRUE
36147968,32007734,23,TRUE
36147968,32400306,19,TRUE
36147968,33981347,10,TRUE
36147968,26807976,10,TRUE
36147968,28355973,21,TRUE
36148506,35537186,11,TRUE
36148506,32759935,109,TRUE
36148506,29038338,306,TRUE
36148506,28925994,1313,TRUE
36148506,32888407,894,TRUE
36149409,22351713,158,TRUE
36149409,31591509,48,TRUE
36149409,29734486,22,TRUE
36149409,31559573,7,TRUE
36149409,28365572,45,TRUE
36151445,23942622,35,TRUE
36151445,21964251,88,TRUE
36151445,30430939,16,TRUE
36151445,21304948,64,TRUE
36151445,24090922,13,TRUE
36152406,35365623,11,TRUE
36152406,20177397,1453,TRUE
36152406,20399149,1717,TRUE
36152406,29156679,6,TRUE
36152406,33381460,11,TRUE
36153010,21208779,4481,TRUE
36153010,24626074,90,TRUE
36153010,22070661,22,TRUE
36153010,29212692,30,TRUE
36153010,26500072,137,TRUE
36153534,34538814,21,TRUE
36153534,34374480,18,TRUE
36153534,33998824,21,TRUE
36153534,34530844,26,TRUE
36153534,33761158,22,TRUE
36153538,23942215,29,TRUE
36153538,30253075,115,TRUE
36153538,28551493,83,TRUE
36153538,29910068,34,TRUE
36153538,31256194,111,TRUE
36153750,26967259,321,TRUE
36153750,25643002,412,TRUE
36153750,22647288,75,TRUE
36153750,33069620,19,TRUE
36153750,22016018,84,TRUE
36154301,31180504,21,TRUE
36154301,27720827,40,TRUE
36154301,26357875,38,TRUE
36154301,32642997,15,TRUE
36154301,27076954,24,TRUE
36154615,30604630,103,TRUE
36154615,31867627,37,TRUE
36154615,28337465,135,TRUE
36154615,29788484,69,TRUE
36154615,31542893,23,TRUE
36154755,23235646,41,TRUE
36154755,30683830,12,TRUE
36154755,27425886,221,TRUE
36154755,33138077,6,TRUE
36154755,29163162,26,TRUE
36156674,33009533,24,TRUE
36156674,34325763,2,TRUE
36156674,34620352,9,TRUE
36156674,34104019,5,TRUE
36156674,30071139,10,TRUE
36157271,25047143,389,TRUE
36157271,21955056,23,TRUE
36157271,23665968,126,TRUE
36157271,31907774,32,TRUE
36157271,31786352,37,TRUE
36158564,29231140,18,TRUE
36158564,21671144,183,TRUE
36158564,34267648,8,TRUE
36158564,30735817,44,TRUE
36158564,33581283,35,TRUE
36158796,33816570,14,TRUE
36158796,29375390,27,TRUE
36158796,31303390,162,TRUE
36158796,21317403,7,TRUE
36158796,22510422,17,TRUE
36159464,32281539,13,TRUE
36159464,29353440,18,TRUE
36159464,32329742,12,TRUE
36159464,25703114,634,TRUE
36159464,29634366,21,TRUE
36159611,32238615,61,TRUE
36159611,31724378,3,TRUE
36159611,31728084,7,TRUE
36159611,28396427,156,TRUE
36159611,33585379,119,TRUE
36160125,34339676,22,TRUE
36160125,34352308,16,TRUE
36160125,34462174,12,TRUE
36160125,34512996,18,TRUE
36160125,33673921,160,TRUE
36160412,27919275,6161,TRUE
36160412,33260064,36,TRUE
36160412,33146673,51,TRUE
36160412,33909260,23,TRUE
36160412,33782057,17486,TRUE
36160668,34432976,566,TRUE
36160668,34188572,104,TRUE
36160668,32331845,275,TRUE
36160668,34452026,211,TRUE
36160668,32243205,372,TRUE
36161443,33131342,9,TRUE
36161443,26188824,32,TRUE
36161443,25985726,20,TRUE
36161443,29576748,85,TRUE
36161443,30898206,53,TRUE
36161554,22763950,414,TRUE
36161554,27218148,26,TRUE
36161554,31731927,10,TRUE
36161554,33631943,15,TRUE
36161554,32289673,33,TRUE
36162683,25907157,228,TRUE
36162683,21401534,70,TRUE
36162683,21135325,211,TRUE
36162683,19666195,102,TRUE
36162683,20371031,208,TRUE
36162883,33781993,2240,TRUE
36162883,33422499,3,TRUE
36162883,29772189,15,TRUE
36162883,26919705,26,TRUE
36162883,33782057,17486,TRUE
36162894,30498258,205,TRUE
36162894,32609918,6,TRUE
36162894,27376184,26,TRUE
36162894,28237253,41,TRUE
36162894,30099277,11,TRUE
36166286,24562402,3,TRUE
36166286,27379908,18,TRUE
36166286,26762304,16,TRUE
36166286,27570443,23,TRUE
36166286,27348484,3,TRUE
36168072,33782057,17486,TRUE
36168072,31042667,87,TRUE
36168072,22068993,345,TRUE
36168072,25015366,197,TRUE
36168072,34171830,3,TRUE
36168558,33445581,320,TRUE
36168558,34042047,67,TRUE
36168558,33389421,591,TRUE
36168558,33655271,91,TRUE
36168558,33877682,17,TRUE
36170165,31563865,1724,TRUE
36170165,32336025,1123,TRUE
36170165,30901751,72,TRUE
36170165,33002874,54,TRUE
36170165,26754852,179,TRUE
36170574,26020239,160,TRUE
36170574,28614844,7,TRUE
36170574,25983218,14,TRUE
36170574,33808865,13,TRUE
36170574,23439056,78,TRUE
36171442,33633402,95,TRUE
36171442,32910229,36,TRUE
36171442,32700049,7,TRUE
36171442,30652958,27,TRUE
36171442,34047625,22,TRUE
36171533,33833987,5,TRUE
36171533,32067677,101,TRUE
36171533,29968763,79,TRUE
36171533,34017396,14,TRUE
36171533,33068935,26,TRUE
36171560,20827352,536,TRUE
36171560,21826125,29,TRUE
36171560,30165516,4859,TRUE
36171560,23541338,788,TRUE
36171560,28935701,3598,TRUE
36171583,34889768,1,TRUE
36171583,26188970,19,TRUE
36171583,33124754,3,TRUE
36171583,27722149,4,TRUE
36171583,33547157,6,TRUE
36172399,23770002,11,TRUE
36172399,20692101,36,TRUE
36172399,31752587,7,TRUE
36172399,25293983,5,TRUE
36172399,20670154,8,TRUE
36172649,32356277,8,TRUE
36172649,29466968,34,TRUE
36172649,31885239,6,TRUE
36172649,31867978,13,TRUE
36172649,35020204,6506,TRUE
36174653,25629893,13,TRUE
36174653,30905277,13,TRUE
36174653,27787681,32,TRUE
36174653,30578310,16,TRUE
36174653,29588102,15,TRUE
36175867,33843497,8,TRUE
36175867,23113002,12,TRUE
36175867,30078064,6,TRUE
36175867,30421268,14,TRUE
36175867,26651863,5,TRUE
36178393,30790526,162,TRUE
36178393,20044497,42,TRUE
36178393,20434671,44,TRUE
36178393,25557919,35,TRUE
36178393,22588746,758,TRUE
36178720,27083503,24,TRUE
36178720,34234604,5,TRUE
36178720,28472141,18,TRUE
36178720,31300334,1262,TRUE
36178720,34549473,3,TRUE
36180337,27630291,27,TRUE
36180337,28861370,17,TRUE
36180337,28658472,29,TRUE
36180337,25800344,22,TRUE
36180337,21987041,92,TRUE
36181086,22008217,19839,TRUE
36181086,28460563,173,TRUE
36181086,23110436,117,TRUE
36181086,30060263,6,TRUE
36181086,34945156,9,TRUE
36181093,26769017,116,TRUE
36181093,25304302,66,TRUE
36181093,31144301,20,TRUE
36181093,35041090,2,TRUE
36181093,31643080,4838,TRUE
36181591,23872398,166,TRUE
36181591,27400906,24,TRUE
36181591,31627156,140,TRUE
36181591,33149638,8,TRUE
36181591,25170433,55,TRUE
36181747,30711042,28,TRUE
36181747,34665764,18,TRUE
36181747,32729738,15,TRUE
36181747,25880989,510,TRUE
36181747,28060901,107,TRUE
36182811,25368651,38,TRUE
36182811,25747645,39,TRUE
36182811,23474884,19,TRUE
36182811,30312665,35,TRUE
36182811,22836351,66,TRUE
36183177,35334464,5,TRUE
36183177,32140649,9,TRUE
36183177,32982954,3,TRUE
36183177,26722850,27,TRUE
36183177,33084060,5,TRUE
36183575,32485289,1535,TRUE
36183575,25152961,26,TRUE
36183575,32582005,29,TRUE
36183575,33090303,16,TRUE
36183575,23182415,23,TRUE
36184202,32434435,4,TRUE
36184202,32017674,17,TRUE
36184202,29035672,14,TRUE
36184202,32359933,107,TRUE
36184202,30714635,8,TRUE
36184824,28264460,77,TRUE
36184824,34941859,14,TRUE
36184824,30678665,35,TRUE
36184824,33176811,23,TRUE
36184824,26840641,4,TRUE
36186994,24114926,3,TRUE
36186994,29597052,9,TRUE
36186994,34447992,3527,TRUE
36186994,23575255,110,TRUE
36186994,33321550,12,TRUE
36187721,20706107,94,TRUE
36187721,35351195,18,TRUE
36187721,33212031,189,TRUE
36187721,28297074,94,TRUE
36187721,24889387,19,TRUE
36188583,20637344,113,TRUE
36188583,26393162,7,TRUE
36188583,22516259,842,TRUE
36188583,26744468,29,TRUE
36188583,31964941,26,TRUE
36188940,24990022,23,TRUE
36188940,30530267,18,TRUE
36188940,28654947,1,TRUE
36188940,27341361,4,TRUE
36188940,24548328,21,TRUE
36189336,29802582,11,TRUE
36189336,25440519,205,TRUE
36189336,33088235,5,TRUE
36189336,21239751,48,TRUE
36189336,25138037,39,TRUE
36189338,28805717,43,TRUE
36189338,27522336,41,TRUE
36189338,30325880,32,TRUE
36189338,27209009,1001,TRUE
36189338,21918804,4,TRUE
36189473,27307495,104,TRUE
36189473,29528724,30,TRUE
36189473,26072464,136,TRUE
36189473,29965789,55,TRUE
36189473,24508144,403,TRUE
36191890,29361753,6,TRUE
36191890,35344808,5,TRUE
36191890,33257397,10,TRUE
36191890,30683913,430,TRUE
36191890,23560573,97,TRUE
36192535,26520488,9,TRUE
36192535,25990871,2,TRUE
36192535,25713282,46,TRUE
36192535,23955385,30,TRUE
36192535,23322752,86,TRUE
36192752,31612353,43,TRUE
36192752,29423030,28,TRUE
36192752,27542250,62,TRUE
36192752,26754340,746,TRUE
36192752,30674338,75,TRUE
36193169,24548571,863,TRUE
36193169,30819531,80,TRUE
36193169,27219496,707,TRUE
36193169,30945438,267,TRUE
36193169,31462531,8538,TRUE
36195521,22783361,12,TRUE
36195521,27512463,14,TRUE
36195521,25959432,39,TRUE
36195521,27733429,22,TRUE
36195521,24089380,82,TRUE
36195732,21412232,691,TRUE
36195732,30526182,18,TRUE
36195732,19946012,67,TRUE
36195732,31637453,13,TRUE
36195732,32155657,9,TRUE
36196666,33595755,8,TRUE
36196666,33108370,23,TRUE
36196666,32827150,24,TRUE
36196666,20141527,40,TRUE
36196666,29979494,104,TRUE
36197066,32629290,6,TRUE
36197066,28126481,46,TRUE
36197066,31881950,25,TRUE
36197066,28551446,89,TRUE
36197066,31057032,20,TRUE
36197445,34257395,5,TRUE
36197445,28236633,9,TRUE
36197445,28795446,2,TRUE
36197445,27040324,3254,TRUE
36197445,26332144,607,TRUE
36198252,29510791,45,TRUE
36198252,29397329,87,TRUE
36198252,24799077,47,TRUE
36198252,27280714,67,TRUE
36198252,32672865,13,TRUE
36198419,32308202,13,TRUE
36198419,30852561,23,TRUE
36198419,25033427,84,TRUE
36198419,29957284,30,TRUE
36198419,25454902,70,TRUE
36199943,25560714,1515,TRUE
36199943,24920937,80,TRUE
36199943,27908678,7,TRUE
36199943,26366276,11,TRUE
36199943,31361333,123,TRUE
36199973,30155251,30,TRUE
36199973,33044231,3,TRUE
36199973,31114726,7,TRUE
36199973,32921352,6,TRUE
36199973,23462419,635,TRUE
36200264,26444987,79,TRUE
36200264,29754122,35,TRUE
36200264,33523000,1,TRUE
36200264,26039850,68,TRUE
36200264,29728293,80,TRUE
36201232,25880989,510,TRUE
36201232,20809437,61,TRUE
36201232,32218385,5,TRUE
36201232,32557425,6,TRUE
36201232,30814391,12,TRUE
36201406,23536676,40,TRUE
36201406,34779847,68,TRUE
36201406,33612113,32,TRUE
36201406,34385600,32,TRUE
36201406,34240839,10,TRUE
36202254,31494358,27,TRUE
36202254,24094850,85,TRUE
36202254,21920776,60,TRUE
36202254,26562891,2,TRUE
36202254,32329986,7,TRUE
36203571,34695724,25,TRUE
36203571,35134333,52,TRUE
36203571,23487566,171,TRUE
36203571,33033173,516,TRUE
36203571,34009653,14,TRUE
36203811,27657448,389,TRUE
36203811,22465999,28,TRUE
36203811,34254984,121,TRUE
36203811,23332671,49,TRUE
36203811,23609381,18,TRUE
36204513,28093091,139,TRUE
36204513,27289172,363,TRUE
36204513,30577941,249,TRUE
36204513,29735885,56,TRUE
36204513,26324576,77,TRUE
36204558,23066023,303,TRUE
36204558,32069503,31,TRUE
36204558,35111769,6,TRUE
36204558,33782057,17486,TRUE
36204558,29886156,845,TRUE
36206761,33321877,30,TRUE
36206761,31296866,587,TRUE
36206761,31597008,22,TRUE
36206761,24530115,21,TRUE
36206761,30373146,609,TRUE
36207046,33036706,27,TRUE
36207046,25257365,268,TRUE
36207046,21935600,118,TRUE
36207046,29376559,133,TRUE
36207046,27903147,56,TRUE
36207556,26942563,9,TRUE
36207556,29695684,6,TRUE
36207556,23638798,144,TRUE
36207556,32718904,57,TRUE
36207556,21797841,52,TRUE
36207669,32280462,123,TRUE
36207669,27785002,310,TRUE
36207669,26116289,7,TRUE
36207669,27873090,51,TRUE
36207669,32306370,13,TRUE
36208194,28857505,354,TRUE
36208194,34237771,168,TRUE
36208194,23092060,4117,TRUE
36208194,34978493,3,TRUE
36208194,32748399,12,TRUE
36208869,32782520,7,TRUE
36208869,30292031,13,TRUE
36208869,31295975,10,TRUE
36208869,29274447,13,TRUE
36208869,30660485,5,TRUE
36208892,24095227,24,TRUE
36208892,32456466,10,TRUE
36208892,33558095,3,TRUE
36208892,34085579,8,TRUE
36208892,25681280,21,TRUE
36209138,33897936,1,TRUE
36209138,32367729,44,TRUE
36209138,25703488,18,TRUE
36209138,25000134,7,TRUE
36209138,21541102,3,TRUE
36211897,33517852,4,TRUE
36211897,20348577,149,TRUE
36211897,34965513,307,TRUE
36211897,25746369,10,TRUE
36211897,32504653,51,TRUE
36211913,34620347,6,TRUE
36211913,32992623,76,TRUE
36211913,34049749,111,TRUE
36211913,32918324,18,TRUE
36211913,32540921,83,TRUE
36212419,22481232,232,TRUE
36212419,33850883,14,TRUE
36212419,29258674,82,TRUE
36212419,26275735,234,TRUE
36212419,34735819,59,TRUE
36213216,20966108,68,TRUE
36213216,25796774,4,TRUE
36213216,34253658,12,TRUE
36213216,24236170,59,TRUE
36213216,29102089,65,TRUE
36213219,31974092,23,TRUE
36213219,33776605,26,TRUE
36213219,25981590,39,TRUE
36213219,28549703,32,TRUE
36213219,30403002,21,TRUE
36213233,26646808,327,TRUE
36213233,33718378,19,TRUE
36213233,24700866,46,TRUE
36213233,28868500,133,TRUE
36213233,29653411,48,TRUE
36213627,26162677,1376,TRUE
36213627,28424824,37,TRUE
36213627,32679151,60,TRUE
36213627,25343379,66,TRUE
36213627,24806144,21,TRUE
36213927,33427745,46,TRUE
36213927,23207978,41,TRUE
36213927,23072216,24,TRUE
36213927,35268294,13,TRUE
36213927,22346736,112,TRUE
36215053,24685959,227,TRUE
36215053,29431304,8,TRUE
36215053,25497364,17,TRUE
36215053,32594251,3,TRUE
36215053,32702751,184,TRUE
36217197,21722055,23,TRUE
36217197,27636891,9,TRUE
36217197,24447412,16,TRUE
36217197,26921835,55,TRUE
36217197,29421467,54,TRUE
36217641,31587303,21,TRUE
36217641,27215810,85,TRUE
36217641,31025364,27,TRUE
36217641,26280904,79,TRUE
36217641,21899565,63,TRUE
36220264,22171606,16,TRUE
36220264,21388368,46,TRUE
36220264,28893211,44,TRUE
36220264,31023119,7,TRUE
36220264,31141161,2,TRUE
36221048,29615298,35,TRUE
36221048,32650609,86,TRUE
36221048,33803945,25,TRUE
36221048,30761591,36,TRUE
36221048,26217195,511,TRUE
36222289,29879962,10,TRUE
36222289,31776100,2,TRUE
36222289,21181253,71,TRUE
36222289,22680281,14,TRUE
36222289,29678156,21,TRUE
36222368,33730753,112,TRUE
36222368,36222368,2,TRUE
36222368,31412420,8,TRUE
36222368,23615530,26,TRUE
36222368,21375132,12,TRUE
36222943,24717686,26,TRUE
36222943,21805284,21,TRUE
36222943,25697238,8,TRUE
36222943,25683130,25,TRUE
36222943,29778599,5,TRUE
36223155,26150550,109,TRUE
36223155,26626729,35,TRUE
36223155,27143499,1354,TRUE
36223155,24290022,2,TRUE
36223155,18823735,96,TRUE
36223336,31186007,108,TRUE
36223336,26741117,55,TRUE
36223336,35835758,80,TRUE
36223336,30841921,93,TRUE
36223336,26606383,1460,TRUE
36225089,23517180,21,TRUE
36225089,30759103,10,TRUE
36225089,34289276,69,TRUE
36225089,24374148,20,TRUE
36225089,28178281,20,TRUE
36225593,33765344,17,TRUE
36225593,35151236,8,TRUE
36225593,35251209,4,TRUE
36225593,27707777,1651,TRUE
36225593,33725462,11,TRUE
36225721,23162354,21,TRUE
36225721,22419702,132,TRUE
36225721,22008217,19839,TRUE
36225721,25473629,20,TRUE
36225721,21468921,17,TRUE
